"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @ndtv: The visa was denied to Modi at the request of the UPA government: Economist Jagdish Bhagwati #BhagwatiOnModi http://t.co/pGLzrpcB…",FALSE,0,NA,2015-09-23 17:37:06,FALSE,NA,"646740082628669441",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bhat_sadhana",393,TRUE,FALSE,NA,NA
"RT @KiranKS: Once Pappu returns after meeting ""Global leaders"", he would term Modi govt as T-shirt ki sarkar :)

#ModiInIreland http://t.co…",FALSE,0,NA,2015-09-23 17:37:05,FALSE,NA,"646740077603856384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nav_nirvana",54,TRUE,FALSE,NA,NA
"RT @Ahmad_Shakeel: Mr Modi is not restraining himself from telling lies even as PM.Increase in Khadi sale is only 5%,but he claims,it doubl…",FALSE,0,NA,2015-09-23 17:37:04,FALSE,NA,"646740076635029504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EashwarINC",85,TRUE,FALSE,NA,NA
"@varshbharat @msisodia @VishalDadlani @newsflickshindi who has the 400 pages proof against her AK or Modi.",FALSE,0,"varshbharat",2015-09-23 17:37:01,FALSE,"646727481882361857","646740061359349760","1607449999","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dobriyalraj",0,FALSE,FALSE,NA,NA
"This is called true Modi Impact  #AccheDin @narendramodi @GulshanHomz1 #GulshanHomz #MakeInIndia #Noida #RealEstate http://t.co/uvdMJ3USpR",FALSE,1,"ModiSarkarNews",2015-09-23 17:36:58,FALSE,"646717308044378112","646740051716636675","3280725152","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ModiSarkarNews",0,FALSE,FALSE,NA,NA
"Mongloia, Bangladesh, Bhutan, Australia..Modi managed a business for Adani everywhere #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:36:57,FALSE,NA,"646740046012391425",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lalasolanki1558",0,FALSE,FALSE,NA,NA
"RT @9898Rs: Modi blames past govts for the failures of current govt in foreign country, Such a shameless fellow  #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:36:55,FALSE,NA,"646740039196667904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hhs_in",6,TRUE,FALSE,NA,NA
"RT @narendramodi: Also presented Mr. @EndaKennyTD a specially handcrafted piece of silver marble and roughly hewn sandstone rock. http://t.…",FALSE,0,NA,2015-09-23 17:36:53,FALSE,NA,"646740030027902976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","143mukeshaol",608,TRUE,FALSE,NA,NA
"now public know reality of modi #nrisrejectmodi",FALSE,0,NA,2015-09-23 17:36:52,FALSE,NA,"646740026760515585",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","parthjoshi_inc",0,FALSE,FALSE,NA,NA
"RT @Babu_Bhaiyaa: Respected Barkha Dutt ji in US to cover Modi's visit...It reminds me of this tweet...
https://t.co/ewiiQr40w1",FALSE,0,NA,2015-09-23 17:36:52,FALSE,NA,"646740026706010112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diwakarr85",62,TRUE,FALSE,NA,NA
"RT @sanjivbhatt: If Modi plans well, he might actually become the first PM to visit these countries:
Burundi
Rwanda
Djibouti... http://t.co…",FALSE,0,NA,2015-09-23 17:36:51,FALSE,NA,"646740021907750913",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jai9840",25,TRUE,FALSE,NA,NA
"RT @vinaydokania: modi wave fades away #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:36:49,FALSE,NA,"646740013682704384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dhiraj1041986",11,TRUE,FALSE,NA,NA
"RT @KiranKS: Once Pappu returns after meeting ""Global leaders"", he would term Modi govt as T-shirt ki sarkar :)

#ModiInIreland http://t.co…",FALSE,0,NA,2015-09-23 17:36:48,FALSE,NA,"646740007470919682",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sourabhvyomesh",54,TRUE,FALSE,NA,NA
"RT @kushal__15: NRIs Gear Up to ""Unwelcome"" Modi US Visit. Modis Bonhomie with NRIs has come a full circle in Just 1year #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:36:48,FALSE,NA,"646740006665592832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BarotKalyansinh",3,TRUE,FALSE,NA,NA
"Modi blames past govts for the failures of current govt in foreign country, Such a shameless fellow  #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:36:48,FALSE,NA,"646740006481055745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ijignesh8",0,FALSE,FALSE,NA,NA
"Modi makes a lot of overseas trips, but is he a diplomatic failure with #India’s neighbors? http://t.co/lTwOjnzGhB",FALSE,0,NA,2015-09-23 17:36:47,FALSE,NA,"646740006170689537",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MidWestMet",0,FALSE,FALSE,NA,NA
"RT @sanjivbhatt: If Modi plans well, he might actually become the first PM to visit these countries:
Burundi
Rwanda
Djibouti... http://t.co…",FALSE,0,NA,2015-09-23 17:36:47,FALSE,NA,"646740003947683840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","upadastha",25,TRUE,FALSE,NA,NA
"RT @Retributions: At some point, Modi Ji will realize that this victimhood card doesn't suit a guy who everyone acknowledges is the most po…",FALSE,0,NA,2015-09-23 17:36:45,FALSE,NA,"646739997207470080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rohinisgh",1,TRUE,FALSE,NA,NA
"RT @vinaydokania: Modi donated 6.3k cr to Nepal,5kCr-Bhutan,12.8k cr-B.Desh,6.5kCr to Mongolia n they provided land to Adani to setPower Pl…",FALSE,0,NA,2015-09-23 17:36:45,FALSE,NA,"646739994279809025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arunkrchauhan",11,TRUE,FALSE,NA,NA
"RT @ithepandit: NRIs hv launched website- http://t.co/uo73r1uDfx  &amp; put various failures of modi govt #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:36:44,FALSE,NA,"646739993055076352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jai9840",8,TRUE,FALSE,NA,NA
"RT @DrGPradhan: after this BABUs scared of suvida shulk and falling in line. Today at this top level 80% corruption is plugged &amp; u say MODI…",FALSE,0,NA,2015-09-23 17:36:42,FALSE,NA,"646739985115254788",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","GaganShaunak",55,TRUE,FALSE,NA,NA
"RT @sagenaradamuni: BJP rocks #Modi #NaMo @BJP4India @vshaligrams @rai_basant @Citizen_o_India @pawandbg @Hindustanse @mohnotgaurav18  http…",FALSE,0,NA,2015-09-23 17:36:42,FALSE,NA,"646739981583650821",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rksinghghodasar",3,TRUE,FALSE,NA,NA
"RT @KanchanGupta: Stunning!

Bhagwati says UPA told US to deny visa to PM Modi.

If true, shame on UPA, and twice the shame on US. https://…",FALSE,0,NA,2015-09-23 17:36:41,FALSE,NA,"646739977393602560",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Aum_Shakti",84,TRUE,FALSE,NA,NA
"RT @ithepandit: NRIs hv launched website- http://t.co/uo73r1uDfx  &amp; put various failures of modi govt #NRIsRejectModi http://t.co/DesyXK2FRx",FALSE,0,NA,2015-09-23 17:36:40,FALSE,NA,"646739976718303232",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jai9840",10,TRUE,FALSE,NA,NA
"RT @sanjivbhatt: If Modi plans well, he might actually become the first PM to visit these countries:
Burundi
Rwanda
Djibouti... http://t.co…",FALSE,0,NA,2015-09-23 17:36:40,FALSE,NA,"646739973539016705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arsholootion",26,TRUE,FALSE,NA,NA
"#ModiinUSA- Prime minister Modi is doing things which no prime minister in india had never done before .his ideas are excellent to core",FALSE,0,NA,2015-09-23 17:36:39,FALSE,NA,"646739970934312960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Prathosh",0,FALSE,FALSE,NA,NA
"RT @narendramodi: You can also hear #MannKiBaat programme on your mobile phones, through the 'Narendra Modi Mobile App.' http://t.co/kdx6cE…",FALSE,0,NA,2015-09-23 17:36:39,FALSE,NA,"646739969546055680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NirajGajjar5",1328,TRUE,FALSE,NA,NA
"RT @timesofindia: If we would have done something like this in India then people would have questioned our secularism, jokes PM Modi http:/…",FALSE,0,NA,2015-09-23 17:36:37,FALSE,NA,"646739963460100096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shashankkourav",477,TRUE,FALSE,NA,NA
"Frm Da Year 1947 to till Now Every PoliticalParty &amp; P.M of #India Cheated Commonppl including present #Modi ji @narendramodi #ModiInIreland",FALSE,0,NA,2015-09-23 17:36:37,FALSE,NA,"646739962474426373",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RajLee28",0,FALSE,FALSE,NA,NA
"RT @rajabhaiyaa: Modi’s 2015 budget slashed funding for the Women and Child Development by over 50% #NRIsRejectModi
@rai_saurabh100 @NSUIHa…",FALSE,0,NA,2015-09-23 17:36:36,FALSE,NA,"646739960113049600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dhiraj1041986",4,TRUE,FALSE,NA,NA
"RT @ShootinThoughts: Look who took the ""udta teer"". This is what Modi meant to do. Rub it in!!
LOL http://t.co/bUSeT1FdYP",FALSE,0,NA,2015-09-23 17:36:36,FALSE,NA,"646739958414340101",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sourabhvyomesh",3,TRUE,FALSE,NA,NA
"Pak regularly meets Huriyat leaders then also Modi govt invites Pak for Sec level talks is it foreign policy of Modi govt? #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:36:36,FALSE,NA,"646739957164449794",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ijignesh8",0,FALSE,FALSE,NA,NA
"RT @RavibhusariBJP: Proud moment for Bharat. Irish children welcome Modi ji with Sanskrit songs.
Vasudhaiva Kutumbakam! 
#ModiInIreland htt…",FALSE,0,NA,2015-09-23 17:36:35,FALSE,NA,"646739954509434880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nav_nirvana",60,TRUE,FALSE,NA,NA
"China hasn’t invested a single rupee in India as per MOUs but invests $46 billion in Pakistan just after Modi’s China visit #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:36:35,FALSE,NA,"646739953456676864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saurabh49546494",0,FALSE,FALSE,NA,NA
"RT @ndtv: The visa was denied to Modi at the request of the UPA government: Economist Jagdish Bhagwati #BhagwatiOnModi http://t.co/pGLzrpcB…",FALSE,0,NA,2015-09-23 17:36:35,FALSE,NA,"646739952924016640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Claritymay16",393,TRUE,FALSE,NA,NA
"Why Modi so Aggressive against Pakistan these Days:- Fawad Chaudhary Answers http://t.co/cGYgGUypOy",FALSE,0,NA,2015-09-23 17:36:34,FALSE,NA,"646739951380484096",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","fastnewshdtv",0,FALSE,FALSE,NA,NA
"RT @alfaz_suleman: Mongloia, Bangladesh, Bhutan, Australia..Modi managed a business for Adani everywhere #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:36:33,FALSE,NA,"646739945164537856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HasmaniShafi",3,TRUE,FALSE,NA,NA
"RT @vinaydokania: Modi has proved himself as selfie addicted in his foregn tours.instead of talk on serious issues he was busy in photo sho…",FALSE,0,NA,2015-09-23 17:36:31,FALSE,NA,"646739938935984128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jai9840",13,TRUE,FALSE,NA,NA
"RT @pragya_bhushan: The world going head over heals for Modi. #Libtards crying Rss n secularism. BURNOL PLEASE http://t.co/yiyZhBw76A",FALSE,0,NA,2015-09-23 17:36:30,FALSE,NA,"646739933437263873",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Shivaay_Jay",74,TRUE,FALSE,NA,NA
"shame on you Pm modi !!
#BackOffIndia",FALSE,0,NA,2015-09-23 17:36:30,FALSE,NA,"646739933202395136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","man_suu",0,FALSE,FALSE,NA,NA
"What would #Modi say about abortion laws of #Ireland that got the #SavitaHallapanvar killed in hospital bed..?#ModiInIreland",FALSE,0,NA,2015-09-23 17:36:30,FALSE,NA,"646739932732596224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hemant_on_tweet",0,FALSE,FALSE,NA,NA
"RT @vinaydokania: Modi donated 6.3k cr to Nepal,5kCr-Bhutan,12.8k cr-B.Desh,6.5kCr to Mongolia n they provided land to Adani to setPower Pl…",FALSE,0,NA,2015-09-23 17:36:29,FALSE,NA,"646739930132140033",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shakti040",11,TRUE,FALSE,NA,NA
"RT @AnthonySald: @Swamy39 @mgmnair May be due to Modi's U-TURN policies as this video seem to show http://t.co/UxdgwHEZn4 when PM visited G…",FALSE,0,NA,2015-09-23 17:36:29,FALSE,NA,"646739927590404097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BhavsarTarang",5,TRUE,FALSE,NA,NA
"RT @alfaz_suleman: #NRIsRejectModi The protest against Modi now crossed border, NRIs are also going to protest #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:36:27,FALSE,NA,"646739921760309248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BarotKalyansinh",3,TRUE,FALSE,NA,NA
"RT @9898Rs: Modi blames past govts for the failures of current govt in foreign country, Such a shameless fellow  #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:36:27,FALSE,NA,"646739920938237952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alfaz_suleman",6,TRUE,FALSE,NA,NA
"RT @madhukishwar: Thank God ill advised Encryption policy withdrawn.Such UTurns after foolish moves confirm that Modi cabinet novices in th…",FALSE,0,NA,2015-09-23 17:36:26,FALSE,NA,"646739914722275328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","srk141119",57,TRUE,FALSE,NA,NA
"Irish children recite shlokas, Modi takes dig at secularists http://t.co/rf4kw5SOoJ via @Orange News9 : Latest News",FALSE,0,NA,2015-09-23 17:36:25,FALSE,NA,"646739913732440067",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MSShanker1",0,FALSE,FALSE,NA,NA
"PM Modi's gift to Ireland’s Prime Minister Mr Enda Kenny
http://t.co/L6pjR39LFa

via Narendra Modi app http://t.co/ojyMiRKMMv",FALSE,0,NA,2015-09-23 17:36:25,FALSE,NA,"646739911052292096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ravirajhosur",0,FALSE,FALSE,NA,NA
"Mr modi actually u wanted to tell irish people that u r among 5 BRICS -brazil, Russia, india, China, SouthAfrica, Russia is not developing",FALSE,0,NA,2015-09-23 17:36:25,FALSE,NA,"646739910985129984",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","harinderahuja",0,FALSE,FALSE,NA,NA
"RT @jayrajmori: China hasn’t invested a single rupee in India as per MOUs but invests $46 billion in Pakistan just after Modi’s China visit…",FALSE,0,NA,2015-09-23 17:36:25,FALSE,NA,"646739910804828160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","saurabh49546494",1,TRUE,FALSE,NA,NA
"RT @parag_pithia: Modi claimed crime free india but 32% of bjp mps have serious criminal charges! Oh it was jumla #NRIsRejectModi",FALSE,0,NA,2015-09-23 17:36:24,FALSE,NA,"646739909215166464",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","urmylifesana",6,TRUE,FALSE,NA,NA
"RT @RavibhusariBJP: Proud moment for Bharat. Irish children welcome Modi ji with Sanskrit songs.
Vasudhaiva Kutumbakam! 
#ModiInIreland htt…",FALSE,0,NA,2015-09-23 17:36:22,FALSE,NA,"646739899169832960",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","shah_bhavik",60,TRUE,FALSE,NA,NA
"Modi never insulted. He exposed secularism https://t.co/uTAjLxu6Vl",FALSE,0,NA,2015-09-23 17:36:20,FALSE,NA,"646739891565559808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","antraal",0,FALSE,FALSE,NA,NA
"RT @Balaindrajith: @vinaydokania @Dev_Fadnavis 
Modi ..too watching from US #RajdeepTheRealHero trending!.
The Days r gone..only Bhakts use…",FALSE,0,NA,2015-09-23 17:36:20,FALSE,NA,"646739889560645632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jai9840",4,TRUE,FALSE,NA,NA
"RT @Babu_Bhaiyaa: Modi ji is right..if you use Sanskrit here..Some ppl take it as threat to idea of India and Secularism #ModiInIreland htt…",FALSE,0,NA,2015-09-23 17:36:19,FALSE,NA,"646739885303431169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","de0b58944aa84a2",363,TRUE,FALSE,NA,NA
"RT @FalakThakkarr: Modi Top 5 projects failed-
-Swacch Bharat
-Bullet Trains
-Clean Ganga
-MakeinIndia
-SmartCities
#NRIsRejectModi⁠⁠⁠⁠",FALSE,0,NA,2015-09-23 17:36:18,FALSE,NA,"646739882245795840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HasmaniShafi",10,TRUE,FALSE,NA,NA
"RT @1Patelzuber: US,Russia n China opposed reforms in UN Sec council reforms incldng India’s membership,What's meaning of Modi’s foreign to…",FALSE,0,NA,2015-09-23 17:36:18,FALSE,NA,"646739881461424129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tanvira599786",11,TRUE,FALSE,NA,NA
"RT @rajabhaiyaa: NRIs are killed in US, Africa, in another countries.Modi govt is silent agnst it #NRIsRejectModi
http://t.co/9Wq0ZwYtaM",FALSE,0,NA,2015-09-23 17:36:17,FALSE,NA,"646739878479298560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","urmylifesana",21,TRUE,FALSE,NA,NA
